Date,Value,Return,Weights
170,-490.7798317338729,-0.1199656353766741,"[('YPA', 1, -0.015433721702376037), ('AOX', 1, -0.001844565206140652), ('KWE', 1, -0.00959692898272555), ('VSR', 1, -0.01799120832262849), ('VWR', 1, -0.016571724495080285), ('ZNX', 1, -0.015276630883567194), ('MWN', 1, 0.0030771658513492235), ('MZJ', 1, 0.016080506276584628), ('VEO', 1, -0.006546762589928033), ('GJA', 1, -0.008906226998380744), ('TUW', 1, -0.009885931558935374), ('HBM', 1, -0.02296450939457209), ('WNF', 1, 0.0018315018315017925), ('ABM', 1, -0.011886697015680295), ('RLR', 1, 0.0015102230483270847), ('GPE', 1, 0.03601391446695325), ('BUL', 1, -0.008737239032465767), ('PKU', 1, -0.007788719785138805), ('VLK', 1, 0.005374328208973786), ('VYQ', 1, 0.0002051545069880346), ('EVW', 1, -0.018079871838883148), ('NQW', 1, 0.0023505708529214333), ('PHV', 1, 0.0039609079234836685), ('DAI', 1, -0.020155038759689877), ('WGQ', 1, -0.011450627211321977), ('JFL', 1, -0.014415613218008553), ('RLF', 1, 0.010733659709938018), ('NFR', 1, -0.006219458018658399), ('ZKY', 1, 0.00788081615027528), ('STK', 1, -0.004175057714033078), ('OWG', 1, -0.021911082825711397), ('YLF', 1, 0.004167688158862508), ('CPM', 1, -0.01440968075790146), ('TGI', 1, -0.027615062761506284), ('MGW', 1, -0.0022367840715772046), ('NTR', 1, -0.03296543711879169), ('KKD', 1, 0.004196242989921146), ('JPN', 1, -0.00796931560010673), ('CGS', 1, 0.008829174664107455), ('VOX', 1, 0.10885640584694764)]"
171,-532.3892735814203,0.0847822977984765,"[('YPA', 1, -0.017004477477477443), ('AOX', 1, 0.010266940030105132), ('KWE', 1, -0.02390180878552978), ('VSR', 1, -0.022781583559025008), ('VWR', 1, -0.014744602422327415), ('ZNX', 1, -0.01635220125786166), ('MWN', 1, -0.008023283253362668), ('MZJ', 1, 0.01466884487100947), ('VEO', 1, 0.004127742776450092), ('GJA', 1, 0.018640920906052662), ('TUW', 1, -0.02022529441884278), ('HBM', 1, 0.014957264957265019), ('WNF', 1, -0.0009140767824497064), ('ABM', 1, -0.015996928589710774), ('RLR', 1, 0.01739937362254959), ('GPE', 1, -0.047205214299822246), ('BUL', 1, 0.00584524030432358), ('PKU', 1, 0.005143011819904425), ('VLK', 1, 0.019020387866732984), ('VYQ', 1, 0.022946952798502798), ('EVW', 1, 0.004195315231325014), ('NQW', 1, 0.003350083752093731), ('PHV', 1, 0.011291809596584608), ('DAI', 1, -0.009177215189873503), ('WGQ', 1, 0.0031561137502441185), ('JFL', 1, 0.0016876687668767518), ('RLF', 1, -0.0008629307711532947), ('NFR', 1, -0.0013410818059902162), ('ZKY', 1, 0.022493573264781533), ('STK', 1, 0.0019236460491268933), ('OWG', 1, -0.011805168246886), ('YLF', 1, 0.023590087890625056), ('CPM', 1, 0.028594507269790036), ('TGI', 1, -0.0025817555938037317), ('MGW', 1, 0.006125477566227773), ('NTR', 1, 0.0058567352455323705), ('KKD', 1, 0.02347106146996794), ('JPN', 1, 0.018938511463060137), ('CGS', 1, 0.003805175038051714), ('VOX', 1, 0.006203473945409297)]"
172,-594.0207320014869,0.1157638996095234,"[('YPA', 1, -0.009668921718347953), ('AOX', 1, 0.0006097289725041413), ('KWE', 1, 0.011250827266710783), ('VSR', 1, 0.0024454189761981336), ('VWR', 1, -0.0010689470871191647), ('ZNX', 1, 0.0029838022165388015), ('MWN', 1, 0.009832685750535206), ('MZJ', 1, 0.00355549592459666), ('VEO', 1, 0.00028847540747145567), ('GJA', 1, -0.002478856809565496), ('TUW', 1, 0.02900444212176638), ('HBM', 1, -0.023157894736842172), ('WNF', 1, 0.004574565416285518), ('ABM', 1, -0.00533229288594091), ('RLR', 1, 0.012541329380914476), ('GPE', 1, 0.014925373134328334), ('BUL', 1, -0.004612120653076285), ('PKU', 1, -0.009784560143626601), ('VLK', 1, -0.010613639136269422), ('VYQ', 1, 0.0030327334703493395), ('EVW', 1, -0.008471625855866357), ('NQW', 1, 0.0026711185308848696), ('PHV', 1, -0.0020245325711563448), ('DAI', 1, 0.03193867773874173), ('WGQ', 1, 0.00797898219324699), ('JFL', 1, 0.007300909805683541), ('RLF', 1, 0.0049159357614001545), ('NFR', 1, 0.0085049239033125), ('ZKY', 1, 0.005971087366436132), ('STK', 1, -0.001575345837640886), ('OWG', 1, 0.0026338067914589516), ('YLF', 1, 0.013684744044602053), ('CPM', 1, 0.029448719962305636), ('TGI', 1, 0.014667817083692832), ('MGW', 1, -0.00411109367644752), ('NTR', 1, -0.0004478948939982254), ('KKD', 1, 0.003815774411416797), ('JPN', 1, -0.0003766472786743064), ('CGS', 1, 0.006823351023502733), ('VOX', 1, -0.03591245376078912)]"
173,-529.5806305265766,-0.10848123306704545,"[('YPA', 1, -0.04331027583366942), ('AOX', 1, 0.005958460207753341), ('KWE', 1, -0.026832460732984304), ('VSR', 1, -0.011383980764872969), ('VWR', 1, -0.011503477795612619), ('ZNX', 1, -0.022949426264343504), ('MWN', 1, 0.024577934825284614), ('MZJ', 1, 0.012299876332765155), ('VEO', 1, -0.0028118240807497217), ('GJA', 1, 0.016152609267650987), ('TUW', 1, -0.00964956830878625), ('HBM', 1, 0.002155172413793249), ('WNF', 1, 0.0018214936247722745), ('ABM', 1, -0.01725941422594152), ('RLR', 1, 0.00360319783808122), ('GPE', 1, -0.024509803921568686), ('BUL', 1, 0.0005560189046427789), ('PKU', 1, -0.03345118302964371), ('VLK', 1, 0.0008014796547473729), ('VYQ', 1, 0.02223943626777275), ('EVW', 1, -0.006788389513108594), ('NQW', 1, -0.0013320013320014218), ('PHV', 1, 0.007698954818533375), ('DAI', 1, 0.004023522129371571), ('WGQ', 1, -0.004665830035074135), ('JFL', 1, -0.011262265834076773), ('RLF', 1, -0.008263314231347883), ('NFR', 1, 0.011984021304926745), ('ZKY', 1, 0.009858030476587289), ('STK', 1, -0.007149548838814598), ('OWG', 1, -0.03640116333614794), ('YLF', 1, 0.0029999999999999463), ('CPM', 1, -0.011671370813944627), ('TGI', 1, 0.005527210884353699), ('MGW', 1, 0.008413688788050723), ('NTR', 1, -0.017176997759522115), ('KKD', 1, 0.013000342114266226), ('JPN', 1, 0.012789189396581562), ('CGS', 1, 0.019201807228915495), ('VOX', 1, 0.014228617106314958)]"
174,-434.79449651782113,-0.17898338523919763,"[('YPA', 1, -0.0055863170035472835), ('AOX', 1, 6.727468216383357e-05), ('KWE', 1, 0.008742434431741814), ('VSR', 1, 0.0003290014750946151), ('VWR', 1, -0.017861975642760586), ('ZNX', 1, -0.00869943453675508), ('MWN', 1, -0.0064377682403433745), ('MZJ', 1, -0.0037970086175586133), ('VEO', 1, 0.0013737256886703617), ('GJA', 1, -0.0028051499676329914), ('TUW', 1, 0.004871794871794814), ('HBM', 1, 0.010752688172042972), ('WNF', 1, -0.0009090909090908897), ('ABM', 1, -0.01782863225119749), ('RLR', 1, -0.051497812184449564), ('GPE', 1, 0.051926298157454025), ('BUL', 1, 0.021580068537556712), ('PKU', 1, -0.0011254924029263228), ('VLK', 1, -0.01823446066654351), ('VYQ', 1, -0.009753355007455456), ('EVW', 1, 0.00872024510959221), ('NQW', 1, 0.0016672224074691802), ('PHV', 1, -0.008379238110016262), ('DAI', 1, -0.002774352651047975), ('WGQ', 1, -0.00927841717315403), ('JFL', 1, 0.02244276530957477), ('RLF', 1, -0.004465527591104104), ('NFR', 1, -0.011403508771929893), ('ZKY', 1, -0.0004925583473688194), ('STK', 1, -0.0037246722288438614), ('OWG', 1, -0.007691558757667141), ('YLF', 1, -0.017213066682306037), ('CPM', 1, 0.008799012040753213), ('TGI', 1, -0.0021141649048624592), ('MGW', 1, -0.0008749726571043803), ('NTR', 1, -0.040425531914893564), ('KKD', 1, -0.00900596645277509), ('JPN', 1, -0.02967507492835006), ('CGS', 1, -0.0006156877231867647), ('VOX', 1, -0.027585119798234553)]"
175,-359.55719865669545,-0.17304105379365553,"[('YPA', 1, -0.005909588835323296), ('AOX', 1, -0.009960936734944989), ('KWE', 1, 0.0013333333333333049), ('VSR', 1, 0.015622380930399974), ('VWR', 1, -0.02562689446128409), ('ZNX', 1, 0.0017551557700745569), ('MWN', 1, 0.0039339709966061355), ('MZJ', 1, 0.005236643245393026), ('VEO', 1, 0.00454873646209383), ('GJA', 1, -0.011973456433929578), ('TUW', 1, -0.011482521051288486), ('HBM', 1, 0.006382978723404308), ('WNF', 1, 0.0054595086442220655), ('ABM', 1, -0.031969655919804926), ('RLR', 1, 0.0138396025550034), ('GPE', 1, 0.018909235668789725), ('BUL', 1, -0.005711695376246559), ('PKU', 1, 0.005539906103286417), ('VLK', 1, -0.011294471983434846), ('VYQ', 1, -0.0033325104912367877), ('EVW', 1, -0.01039719626168225), ('NQW', 1, -0.011651131824234284), ('PHV', 1, -0.005328633374375661), ('DAI', 1, 0.0163833075734158), ('WGQ', 1, -0.011975852504486918), ('JFL', 1, -0.02360467681447166), ('RLF', 1, -0.010243599763571415), ('NFR', 1, 0.005323868677905989), ('ZKY', 1, -0.0010777659363375336), ('STK', 1, -0.018443746572952578), ('OWG', 1, -0.01942700156985875), ('YLF', 1, -0.00793674474116058), ('CPM', 1, 0.007880642693190523), ('TGI', 1, 0.00423728813559313), ('MGW', 1, -0.007631439026678752), ('NTR', 1, -0.007285397529299982), ('KKD', 1, -0.010148055587110266), ('JPN', 1, 0.009192804125599974), ('CGS', 1, -0.00443568260226712), ('VOX', 1, -0.031771762035986396)]"
176,-237.74120929250915,-0.33879446669206026,"[('YPA', 1, 0.0037429337798083194), ('AOX', 1, 0.009653283086881672), ('KWE', 1, -0.016644474034620507), ('VSR', 1, -0.02720200865291483), ('VWR', 1, -0.05033936651583714), ('ZNX', 1, -0.026281208935610947), ('MWN', 1, 0.012600845178639925), ('MZJ', 1, 0.030695680844048803), ('VEO', 1, -0.018471932724789718), ('GJA', 1, 0.0024821141772521788), ('TUW', 1, -0.01497160557563256), ('HBM', 1, -0.014799154334038113), ('WNF', 1, -0.009954751131221828), ('ABM', 1, -0.03638399104394059), ('RLR', 1, 0.03896861509742158), ('GPE', 1, -0.06251220941590147), ('BUL', 1, -0.023707486094647658), ('PKU', 1, -0.030441684564385143), ('VLK', 1, -0.005584819445325858), ('VYQ', 1, 0.021547987616099044), ('EVW', 1, -0.03872033998347287), ('NQW', 1, -0.005389019872010782), ('PHV', 1, 0.008039909747666097), ('DAI', 1, -0.015206812652068125), ('WGQ', 1, 0.0011229275381466142), ('JFL', 1, -0.03264798915499323), ('RLF', 1, -0.015085378857402873), ('NFR', 1, 0.005736981465136761), ('ZKY', 1, 0.015595237152605867), ('STK', 1, -0.008988878167690876), ('OWG', 1, -0.04692815689413646), ('YLF', 1, 0.04815182411501095), ('CPM', 1, -0.0015941698929627234), ('TGI', 1, -0.012236286919831188), ('MGW', 1, 0.014466261149106416), ('NTR', 1, -0.052169751116783715), ('KKD', 1, 0.014268773191538048), ('JPN', 1, 0.01939259996240512), ('CGS', 1, -0.003094059405940594), ('VOX', 1, -0.015904905407667768)]"
177,-101.09707980119894,-0.574759966511265,"[('YPA', 1, -0.026297778005296854), ('AOX', 1, -0.020872649585977707), ('KWE', 1, -0.016926201760324982), ('VSR', 1, -0.02197077157221129), ('VWR', 1, -0.04466944609886837), ('ZNX', 1, 0.00269905533063422), ('MWN', 1, -0.010091812732377147), ('MZJ', 1, 0.019065289018265503), ('VEO', 1, -0.013986526069127099), ('GJA', 1, -0.044348965919021294), ('TUW', 1, -0.037211740041928586), ('HBM', 1, -0.021459227467811273), ('WNF', 1, -0.023765996343692853), ('ABM', 1, -0.01815277374382806), ('RLR', 1, 0.025266704098820886), ('GPE', 1, 0.0008335069806209449), ('BUL', 1, -0.037732324647426846), ('PKU', 1, -0.03630935182509868), ('VLK', 1, -0.015891250239326117), ('VYQ', 1, 0.014159292035398308), ('EVW', 1, -0.02603463097138652), ('NQW', 1, -0.017947849644429432), ('PHV', 1, -0.013409340129041741), ('DAI', 1, -0.033971587399629445), ('WGQ', 1, -0.0016825019794140634), ('JFL', 1, -0.014948032231694514), ('RLF', 1, -0.01703270690654753), ('NFR', 1, -0.0166739798157086), ('ZKY', 1, -0.006949074806959825), ('STK', 1, -0.01814082197396737), ('OWG', 1, -0.02341207349081369), ('YLF', 1, 0.011018651362984147), ('CPM', 1, -0.004029805352798062), ('TGI', 1, -0.026484408372490432), ('MGW', 1, -0.010687212625823282), ('NTR', 1, 0.0011782528193906797), ('KKD', 1, 0.0027155465037339795), ('JPN', 1, 0.010882421485958787), ('CGS', 1, -0.02532588454376154), ('VOX', 1, -0.016161959850289263)]"
178,-186.16836713493404,0.8414811535706317,"[('YPA', 1, 0.01812217421035327), ('AOX', 1, 0.00783936195625594), ('KWE', 1, 0.017906336088154257), ('VSR', 1, 0.009189942450304314), ('VWR', 1, 0.031483790523690935), ('ZNX', 1, 0.007178106774338275), ('MWN', 1, 0.014103939904951734), ('MZJ', 1, 0.02046645949084968), ('VEO', 1, 0.023171184552543665), ('GJA', 1, 0.013868780004572291), ('TUW', 1, 0.026129559063690824), ('HBM', 1, 0.010964912280701912), ('WNF', 1, 0.010299625468164741), ('ABM', 1, 0.012424197603904799), ('RLR', 1, 0.012157721796276007), ('GPE', 1, 0.12054965646470954), ('BUL', 1, 0.029311850917208542), ('PKU', 1, 0.03757745352788318), ('VLK', 1, 0.009597924773022168), ('VYQ', 1, 0.011331851108082795), ('EVW', 1, 0.07161770268566375), ('NQW', 1, 0.014827586206896542), ('PHV', 1, 0.01416606305833767), ('DAI', 1, 0.010549872122762094), ('WGQ', 1, 0.016489871451703542), ('JFL', 1, 0.07172495554238306), ('RLF', 1, 0.024664902869337653), ('NFR', 1, 0.010263275323516306), ('ZKY', 1, 0.017226977815235352), ('STK', 1, 0.0188413361169103), ('OWG', 1, 0.0305310685874006), ('YLF', 1, 0.012374411080206657), ('CPM', 1, 0.013588823574318658), ('TGI', 1, 0.008336989907854378), ('MGW', 1, 0.008416028137168718), ('NTR', 1, 0.03665097511768661), ('KKD', 1, -0.003987060859098782), ('JPN', 1, -0.003978918996967881), ('CGS', 1, 0.026366068016813057), ('VOX', 1, -0.0008646031471554065)]"
179,-231.7644424561296,0.24491848976763977,"[('YPA', 1, 0.012636791641057174), ('AOX', 1, 0.0015010985466852717), ('KWE', 1, 0.008795669824086657), ('VSR', 1, -0.0010117538113281039), ('VWR', 1, 0.02478090057419139), ('ZNX', 1, -0.015144766146993312), ('MWN', 1, 0.012698412698412534), ('MZJ', 1, 0.006459749607800987), ('VEO', 1, 0.006677796327211929), ('GJA', 1, 0.0029312288613302243), ('TUW', 1, 0.0018567639257294503), ('HBM', 1, 0.004338394793926155), ('WNF', 1, -0.0027803521779424805), ('ABM', 1, 0.00745069393718029), ('RLR', 1, 0.017205930094145692), ('GPE', 1, 0.022482348569305106), ('BUL', 1, 0.003300330033003381), ('PKU', 1, 0.004719707185513476), ('VLK', 1, -0.005074511819116267), ('VYQ', 1, 0.010590265465806251), ('EVW', 1, -0.0004706436051299217), ('NQW', 1, 0.005436629289840304), ('PHV', 1, 0.004252437147255008), ('DAI', 1, 0.02151217968997152), ('WGQ', 1, 0.016612483745123394), ('JFL', 1, -0.019690265486725676), ('RLF', 1, -0.001977877444351222), ('NFR', 1, 0.010159010600706732), ('ZKY', 1, 0.00890369127516779), ('STK', 1, -0.00035858818708069053), ('OWG', 1, -0.0018777383684539183), ('YLF', 1, 0.013624894869638391), ('CPM', 1, 0.0076824583866836015), ('TGI', 1, -0.016100957354221106), ('MGW', 1, -0.00028026905829606327), ('NTR', 1, 0.010379500486539095), ('KKD', 1, 0.013821752265860906), ('JPN', 1, 0.004638951828834313), ('CGS', 1, 0.020352444775378512), ('VOX', 1, 0.023883696780892964)]"
180,-261.59132593951233,0.12869482120420025,"[('YPA', 1, -0.01527108881238599), ('AOX', 1, -0.01314888277114647), ('KWE', 1, 0.03420523138832997), ('VSR', 1, 0.014854776676071062), ('VWR', 1, 0.03332350339133007), ('ZNX', 1, 0.004070556309362273), ('MWN', 1, -0.0020898641588296845), ('MZJ', 1, -0.016779241419358812), ('VEO', 1, -0.003893575600259514), ('GJA', 1, 0.01543764988009594), ('TUW', 1, 0.004500926661371315), ('HBM', 1, -0.006479481641468736), ('WNF', 1, -0.0009293680297397572), ('ABM', 1, 0.010005800464037297), ('RLR', 1, 0.021702127659574535), ('GPE', 1, 0.0227148827912048), ('BUL', 1, -0.0012218045112782861), ('PKU', 1, -0.01044962132106225), ('VLK', 1, -0.018981212473368182), ('VYQ', 1, 0.009847722860284056), ('EVW', 1, 0.008828722778104767), ('NQW', 1, -0.0003379520108145172), ('PHV', 1, -0.0016635262669571803), ('DAI', 1, 0.02013007122948277), ('WGQ', 1, -0.0033257650858621846), ('JFL', 1, -0.0037237643872714767), ('RLF', 1, -0.011956533391460347), ('NFR', 1, -0.0017490161783997682), ('ZKY', 1, 0.003836312456906265), ('STK', 1, -0.014246182228143759), ('OWG', 1, 0.0030309364548494148), ('YLF', 1, 0.009846221927204343), ('CPM', 1, -0.024815008595560156), ('TGI', 1, 0.003980539584254749), ('MGW', 1, -0.011868049714979739), ('NTR', 1, 0.0113964686998395), ('KKD', 1, 0.001489979885271676), ('JPN', 1, 0.05268507041494766), ('CGS', 1, 0.015203113597664802), ('VOX', 1, -0.009465855307640216)]"
181,-337.59041611338284,0.29052603292910306,"[('YPA', 1, -0.007174565968818094), ('AOX', 1, 0.005660973186290271), ('KWE', 1, -0.010376134889753577), ('VSR', 1, -0.0013306387446879921), ('VWR', 1, 0.03738584474885851), ('ZNX', 1, 0.006756756756756853), ('MWN', 1, -0.0021690351533282877), ('MZJ', 1, -0.030742928193969496), ('VEO', 1, 0.004125950054288767), ('GJA', 1, 0.020369003690036833), ('TUW', 1, 0.01713231418028481), ('HBM', 1, 0.013043478260869674), ('WNF', 1, 0.0083720930232558), ('ABM', 1, 0.02397702799712832), ('RLR', 1, 0.009995835068721301), ('GPE', 1, 0.04388770433546551), ('BUL', 1, 0.008186694269314055), ('PKU', 1, 0.014628947878318204), ('VLK', 1, -0.01263573543928916), ('VYQ', 1, -0.015565644399147658), ('EVW', 1, 0.004550758459743297), ('NQW', 1, 0.03110209601081818), ('PHV', 1, 0.003054197679464858), ('DAI', 1, 0.004857316332726281), ('WGQ', 1, 0.0005454487117783523), ('JFL', 1, 0.0023785253143050597), ('RLF', 1, 0.005739581412002293), ('NFR', 1, 0.006570302233902854), ('ZKY', 1, -0.0009390116256530154), ('STK', 1, 0.004678727386150848), ('OWG', 1, 0.019902052724809802), ('YLF', 1, 0.006107581069237561), ('CPM', 1, 0.013413045144477657), ('TGI', 1, -0.007488986784140888), ('MGW', 1, -0.004697055671143083), ('NTR', 1, 0.010315822885256285), ('KKD', 1, 0.018373874879119234), ('JPN', 1, 0.03541129880876391), ('CGS', 1, -0.00011980352222361467), ('VOX', 1, 0.0032423208191125893)]"
182,-393.33607461795793,0.16512808374824367,"[('YPA', 1, 0.006829074440243987), ('AOX', 1, 0.005080016545342398), ('KWE', 1, -0.004587155963302771), ('VSR', 1, 0.004330412985835944), ('VWR', 1, -0.015130674002751148), ('ZNX', 1, -0.005816554809843514), ('MWN', 1, -0.002248706993478622), ('MZJ', 1, -0.0008659119335492184), ('VEO', 1, 0.000937139561707003), ('GJA', 1, -0.014971792275423067), ('TUW', 1, 0.12205234516714157), ('HBM', 1, -0.04291845493562235), ('WNF', 1, -0.003690036900368925), ('ABM', 1, 0.0032249018508132923), ('RLR', 1, 0.010824742268041207), ('GPE', 1, 0.009702127659574473), ('BUL', 1, 0.001493373156617478), ('PKU', 1, -0.021961233648429265), ('VLK', 1, 0.014530427247883802), ('VYQ', 1, 0.012611764705882385), ('EVW', 1, 0.018120571494947176), ('NQW', 1, -0.018688524590163944), ('PHV', 1, 6.938775510202411e-05), ('DAI', 1, 0.026888217522658627), ('WGQ', 1, 0.005740123140071897), ('JFL', 1, 0.009265536723163765), ('RLF', 1, 0.009625729984752874), ('NFR', 1, 0.003046127067014808), ('ZKY', 1, 0.004178781540265681), ('STK', 1, 0.0077098209665735756), ('OWG', 1, -0.012157744176542683), ('YLF', 1, 0.003947189328977783), ('CPM', 1, 0.012403569807896043), ('TGI', 1, -0.0039946737683089146), ('MGW', 1, 0.010673676875811625), ('NTR', 1, 0.01193842287150495), ('KKD', 1, -0.017640613586559474), ('JPN', 1, -0.01169427029297888), ('CGS', 1, 0.006709801102324495), ('VOX', 1, 0.019561149855417563)]"
183,-289.2017451519418,-0.26474645013722786,"[('YPA', 1, -0.00848461420439711), ('AOX', 1, 0.00430290951976221), ('KWE', 1, -0.015141540487162519), ('VSR', 1, -0.02752902201540661), ('VWR', 1, 0.008100558659218052), ('ZNX', 1, -0.037353735373537277), ('MWN', 1, 0.012546014574412045), ('MZJ', 1, 0.0028888746228412955), ('VEO', 1, 0.0034569679510264187), ('GJA', 1, 0.03524487847859616), ('TUW', 1, -0.0648960739030022), ('HBM', 1, -0.011210762331838525), ('WNF', 1, -0.0018518518518519768), ('ABM', 1, -0.0005590496156532781), ('RLR', 1, 0.010708822029576718), ('GPE', 1, -0.06827376938637891), ('BUL', 1, -0.030848089468779146), ('PKU', 1, -0.0184516255003417), ('VLK', 1, 0.003153537875303789), ('VYQ', 1, -0.007435635282089387), ('EVW', 1, -0.05339418140330869), ('NQW', 1, 0.003675242231874355), ('PHV', 1, 0.00022447422015618027), ('DAI', 1, -0.03912915563401016), ('WGQ', 1, 0.002072505818958573), ('JFL', 1, -0.0351545006717419), ('RLF', 1, -0.010555454244976527), ('NFR', 1, 0.026464208242950083), ('ZKY', 1, 0.00446986343038081), ('STK', 1, 0.008985879332477536), ('OWG', 1, -0.01634088323508117), ('YLF', 1, 0.012744034707158321), ('CPM', 1, 0.004183475272672746), ('TGI', 1, 0.010695187165775331), ('MGW', 1, 0.011720463804449865), ('NTR', 1, 0.00046569388388700925), ('KKD', 1, 0.01881250697103746), ('JPN', 1, 0.025078954994425157), ('CGS', 1, -0.012616043799095481), ('VOX', 1, -0.015515515515515511)]"
184,-295.7194019205207,0.02253671313482086,"[('YPA', 1, -0.008980062189054713), ('AOX', 1, -0.0006800258756814347), ('KWE', 1, 0.003342245989304741), ('VSR', 1, 0.0032401603553915007), ('VWR', 1, 0.03990024937655854), ('ZNX', 1, -0.014492753623188512), ('MWN', 1, 0.011500222584953342), ('MZJ', 1, 0.0026565100499295357), ('VEO', 1, -0.0010048087274816247), ('GJA', 1, 0.006596212497340083), ('TUW', 1, -0.005433440355643341), ('HBM', 1, 0.002267573696145076), ('WNF', 1, -0.013914656771799499), ('ABM', 1, -0.02559082645783804), ('RLR', 1, 0.008779011099899139), ('GPE', 1, 0.014655328387913788), ('BUL', 1, -0.0022117511299162397), ('PKU', 1, 0.003381738611497804), ('VLK', 1, -0.0018337808631868565), ('VYQ', 1, -0.0008427755407810039), ('EVW', 1, -0.007954682415330802), ('NQW', 1, 0.0006657789613848061), ('PHV', 1, -0.0021503884572697625), ('DAI', 1, -0.002449479485609256), ('WGQ', 1, 0.012600229095074572), ('JFL', 1, 0.00011603620329532263), ('RLF', 1, 0.0017890491473759442), ('NFR', 1, 0.006339814032121665), ('ZKY', 1, 0.009107746615255513), ('STK', 1, -0.0023918575063613173), ('OWG', 1, -0.005046787929765577), ('YLF', 1, 0.0012048192771084033), ('CPM', 1, 0.011084660020830302), ('TGI', 1, -0.011904761904761887), ('MGW', 1, -0.0025709329698921576), ('NTR', 1, 0.00884406516679586), ('KKD', 1, 0.00784585629310672), ('JPN', 1, -0.011557528684738172), ('CGS', 1, 0.005424300867888174), ('VOX', 1, -0.017793594306049775)]"
